route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_14092104,"KRZYKI",0,842094,23,1,842094
A,3,3_14092203,"KRZYKI",0,842094,22,1,842094
A,3,3_14092314,"KRZYKI",0,842094,1,2,842094
A,3,3_14092316,"KRZYKI",0,842094,1,2,842094
A,3,3_14092318,"KRZYKI",0,842094,1,2,842094
A,3,3_14092320,"KRZYKI",0,842094,1,2,842094
A,3,3_14092322,"KRZYKI",0,842094,1,2,842094
A,3,3_14092324,"KRZYKI",0,842094,1,2,842094
A,3,3_14092326,"KRZYKI",0,842094,1,2,842094
A,3,3_14092330,"KRZYKI",0,842094,2,1,842094
A,3,3_14092332,"KRZYKI",0,842094,2,1,842094
A,3,3_14092334,"KRZYKI",0,842094,2,1,842094
A,3,3_14092336,"KRZYKI",0,842094,2,1,842094
A,3,3_14092338,"KRZYKI",0,842094,2,1,842094
A,3,3_14092340,"KRZYKI",0,842094,2,1,842094
A,3,3_14092345,"KRZYKI",0,842094,3,1,842094
A,3,3_14092347,"KRZYKI",0,842094,3,1,842094
A,3,3_14092349,"KRZYKI",0,842094,3,1,842094
A,3,3_14092351,"KRZYKI",0,842094,3,1,842094
A,3,3_14092353,"KRZYKI",0,842094,3,1,842094
A,3,3_14092355,"KRZYKI",0,842094,3,1,842094
A,3,3_14092360,"KRZYKI",0,842094,4,1,842094
A,3,3_14092362,"KRZYKI",0,842094,4,1,842094
A,3,3_14092364,"KRZYKI",0,842094,4,1,842094
A,3,3_14092366,"KRZYKI",0,842094,4,1,842094
A,3,3_14092368,"KRZYKI",0,842094,4,1,842094
A,3,3_14092370,"KRZYKI",0,842094,4,1,842094
A,3,3_14092375,"KRZYKI",0,842094,5,1,842094
A,3,3_14092377,"KRZYKI",0,842094,5,1,842094
A,3,3_14092379,"KRZYKI",0,842094,5,1,842094
A,3,3_14092381,"KRZYKI",0,842094,5,1,842094
A,3,3_14092383,"KRZYKI",0,842094,5,1,842094
A,3,3_14092385,"KRZYKI",0,842094,5,1,842094
A,3,3_14092387,"KRZYKI",0,842094,5,1,842094
A,3,3_14092155,"KRZYKI",0,842190,21,1,842190
A,3,3_14092204,"KOSZAROWA (Szpital)",1,843361,22,1,843361
A,3,3_14092313,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14092315,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14092317,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14092319,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14092321,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14092323,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14092325,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,3,3_14092331,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14092333,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14092335,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14092337,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14092339,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14092341,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,3,3_14092344,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14092346,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14092348,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14092350,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14092352,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14092354,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14092356,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,3,3_14092359,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14092361,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14092363,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14092365,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14092367,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14092369,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14092371,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,3,3_14092374,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14092376,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14092378,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14092380,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14092382,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14092384,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14092386,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,3,3_14092105,"SOŁTYSOWICE",1,843365,23,1,843365
A,3,3_14092388,"Zajezdnia Obornicka",1,843711,5,1,843711
A,3,3_14092342,"Zajezdnia Obornicka",0,843712,2,1,843712
A,3,3_14092357,"Zajezdnia Obornicka",0,843712,3,1,843712
A,3,3_14092372,"Zajezdnia Obornicka",0,843712,4,1,843712
A,3,3_14092103,"KOSZAROWA (Szpital)",1,843713,23,1,843713
A,3,3_14092154,"KOSZAROWA (Szpital)",1,843713,21,1,843713
A,3,3_14092202,"KOSZAROWA (Szpital)",1,843713,22,1,843713
A,3,3_14092329,"KOSZAROWA (Szpital)",1,843713,2,1,843713
A,3,3_14092312,"KRZYKI",0,843714,1,2,843714
A,3,3_14092343,"KRZYKI",0,843714,3,1,843714
A,3,3_14092358,"KRZYKI",0,843714,4,1,843714
A,3,3_14092373,"KRZYKI",0,843714,5,1,843714
A,4,4_14096280,"KRZYKI",0,842094,23,1,842094
A,4,4_14096366,"KRZYKI",0,842094,22,1,842094
A,4,4_14096484,"KRZYKI",0,842094,1,2,842094
A,4,4_14096486,"KRZYKI",0,842094,1,2,842094
A,4,4_14096488,"KRZYKI",0,842094,1,2,842094
A,4,4_14096490,"KRZYKI",0,842094,1,2,842094
A,4,4_14096492,"KRZYKI",0,842094,1,2,842094
A,4,4_14096494,"KRZYKI",0,842094,1,2,842094
A,4,4_14096496,"KRZYKI",0,842094,1,2,842094
A,4,4_14096500,"KRZYKI",0,842094,2,1,842094
A,4,4_14096502,"KRZYKI",0,842094,2,1,842094
A,4,4_14096504,"KRZYKI",0,842094,2,1,842094
A,4,4_14096506,"KRZYKI",0,842094,2,1,842094
A,4,4_14096508,"KRZYKI",0,842094,2,1,842094
A,4,4_14096510,"KRZYKI",0,842094,2,1,842094
A,4,4_14096515,"KRZYKI",0,842094,3,1,842094
A,4,4_14096517,"KRZYKI",0,842094,3,1,842094
A,4,4_14096519,"KRZYKI",0,842094,3,1,842094
A,4,4_14096521,"KRZYKI",0,842094,3,1,842094
A,4,4_14096523,"KRZYKI",0,842094,3,1,842094
A,4,4_14096525,"KRZYKI",0,842094,3,1,842094
A,4,4_14096530,"KRZYKI",0,842094,4,1,842094
A,4,4_14096532,"KRZYKI",0,842094,4,1,842094
A,4,4_14096534,"KRZYKI",0,842094,4,1,842094
A,4,4_14096536,"KRZYKI",0,842094,4,1,842094
A,4,4_14096538,"KRZYKI",0,842094,4,1,842094
A,4,4_14096540,"KRZYKI",0,842094,4,1,842094
A,4,4_14096545,"KRZYKI",0,842094,5,1,842094
A,4,4_14096547,"KRZYKI",0,842094,5,1,842094
A,4,4_14096549,"KRZYKI",0,842094,5,1,842094
A,4,4_14096551,"KRZYKI",0,842094,5,1,842094
A,4,4_14096553,"KRZYKI",0,842094,5,1,842094
A,4,4_14096555,"KRZYKI",0,842094,5,1,842094
A,4,4_14096557,"KRZYKI",0,842094,5,1,842094
A,4,4_14096328,"KRZYKI",0,842190,21,1,842190
A,4,4_14096367,"KOSZAROWA (Szpital)",1,843361,22,1,843361
A,4,4_14096483,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14096485,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14096487,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14096489,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14096491,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14096493,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14096495,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,4,4_14096501,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14096503,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14096505,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14096507,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14096509,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14096511,"KOSZAROWA (Szpital)",1,843361,2,1,843361
A,4,4_14096514,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14096516,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14096518,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14096520,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14096522,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14096524,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14096526,"KOSZAROWA (Szpital)",1,843361,3,1,843361
A,4,4_14096529,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14096531,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14096533,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14096535,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14096537,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14096539,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14096541,"KOSZAROWA (Szpital)",1,843361,4,1,843361
A,4,4_14096544,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14096546,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14096548,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14096550,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14096552,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14096554,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14096556,"KOSZAROWA (Szpital)",1,843361,5,1,843361
A,4,4_14096281,"SOŁTYSOWICE",1,843365,23,1,843365
A,4,4_14096558,"Zajezdnia Obornicka",1,843711,5,1,843711
A,4,4_14096512,"Zajezdnia Obornicka",0,843712,2,1,843712
A,4,4_14096527,"Zajezdnia Obornicka",0,843712,3,1,843712
A,4,4_14096542,"Zajezdnia Obornicka",0,843712,4,1,843712
A,4,4_14096279,"KOSZAROWA (Szpital)",1,843713,23,1,843713
A,4,4_14096327,"KOSZAROWA (Szpital)",1,843713,21,1,843713
A,4,4_14096365,"KOSZAROWA (Szpital)",1,843713,22,1,843713
A,4,4_14096499,"KOSZAROWA (Szpital)",1,843713,2,1,843713
A,4,4_14096482,"KRZYKI",0,843714,1,2,843714
A,4,4_14096513,"KRZYKI",0,843714,3,1,843714
A,4,4_14096528,"KRZYKI",0,843714,4,1,843714
A,4,4_14096543,"KRZYKI",0,843714,5,1,843714
A,6,6_14102155,"KRZYKI",0,842094,23,1,842094
A,6,6_14102239,"KRZYKI",0,842094,22,1,842094
A,6,6_14102564,"KRZYKI",0,842094,1,2,842094
A,6,6_14102566,"KRZYKI",0,842094,1,2,842094
A,6,6_14102568,"KRZYKI",0,842094,1,2,842094
A,6,6_14102570,"KRZYKI",0,842094,1,2,842094
A,6,6_14102572,"KRZYKI",0,842094,1,2,842094
A,6,6_14102577,"KRZYKI",0,842094,2,2,842094
A,6,6_14102579,"KRZYKI",0,842094,2,2,842094
A,6,6_14102581,"KRZYKI",0,842094,2,2,842094
A,6,6_14102583,"KRZYKI",0,842094,2,2,842094
A,6,6_14102585,"KRZYKI",0,842094,2,2,842094
A,6,6_14102589,"KRZYKI",0,842094,3,2,842094
A,6,6_14102591,"KRZYKI",0,842094,3,2,842094
A,6,6_14102593,"KRZYKI",0,842094,3,2,842094
A,6,6_14102595,"KRZYKI",0,842094,3,2,842094
A,6,6_14102597,"KRZYKI",0,842094,3,2,842094
A,6,6_14102601,"KRZYKI",0,842094,4,2,842094
A,6,6_14102603,"KRZYKI",0,842094,4,2,842094
A,6,6_14102605,"KRZYKI",0,842094,4,2,842094
A,6,6_14102607,"KRZYKI",0,842094,4,2,842094
A,6,6_14102609,"KRZYKI",0,842094,4,2,842094
A,6,6_14102611,"KRZYKI",0,842094,4,2,842094
A,6,6_14102613,"KRZYKI",0,842094,4,2,842094
A,6,6_14102617,"KRZYKI",0,842094,5,2,842094
A,6,6_14102619,"KRZYKI",0,842094,5,2,842094
A,6,6_14102621,"KRZYKI",0,842094,5,2,842094
A,6,6_14102623,"KRZYKI",0,842094,5,2,842094
A,6,6_14102625,"KRZYKI",0,842094,5,2,842094
A,6,6_14102627,"KRZYKI",0,842094,5,2,842094
A,6,6_14102629,"KRZYKI",0,842094,5,2,842094
A,6,6_14102634,"KRZYKI",0,842094,6,2,842094
A,6,6_14102636,"KRZYKI",0,842094,6,2,842094
A,6,6_14102638,"KRZYKI",0,842094,6,2,842094
A,6,6_14102640,"KRZYKI",0,842094,6,2,842094
A,6,6_14102645,"KRZYKI",0,842094,7,2,842094
A,6,6_14102647,"KRZYKI",0,842094,7,2,842094
A,6,6_14102649,"KRZYKI",0,842094,7,2,842094
A,6,6_14102651,"KRZYKI",0,842094,7,2,842094
A,6,6_14102653,"KRZYKI",0,842094,7,2,842094
A,6,6_14102658,"KRZYKI",0,842094,8,2,842094
A,6,6_14102660,"KRZYKI",0,842094,8,2,842094
A,6,6_14102662,"KRZYKI",0,842094,8,2,842094
A,6,6_14102664,"KRZYKI",0,842094,8,2,842094
A,6,6_14102668,"KRZYKI",0,842094,9,2,842094
A,6,6_14102670,"KRZYKI",0,842094,9,2,842094
A,6,6_14102672,"KRZYKI",0,842094,9,2,842094
A,6,6_14102674,"KRZYKI",0,842094,9,2,842094
A,6,6_14102676,"KRZYKI",0,842094,9,2,842094
A,6,6_14102681,"KRZYKI",0,842094,10,2,842094
A,6,6_14102683,"KRZYKI",0,842094,10,2,842094
A,6,6_14102685,"KRZYKI",0,842094,10,2,842094
A,6,6_14102687,"KRZYKI",0,842094,10,2,842094
A,6,6_14102696,"KRZYKI",0,842094,11,2,842094
A,6,6_14102698,"KRZYKI",0,842094,11,2,842094
A,6,6_14102700,"KRZYKI",0,842094,11,2,842094
A,6,6_14102702,"KRZYKI",0,842094,11,2,842094
A,6,6_14102704,"KRZYKI",0,842094,11,2,842094
A,6,6_14102203,"KRZYKI",0,842190,21,1,842190
A,6,6_14099751,"KOSZAROWA (Szpital)",1,843361,8,1,843361
A,6,6_14102240,"KOSZAROWA (Szpital)",1,843361,22,1,843361
A,6,6_14102563,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14102565,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14102567,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14102569,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14102571,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14102573,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,6,6_14102576,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14102578,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14102580,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14102582,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14102584,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,6,6_14102588,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14102590,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14102592,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14102594,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14102596,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14102598,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,6,6_14102602,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14102604,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14102606,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14102608,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14102610,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14102612,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,6,6_14102616,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14102618,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14102620,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14102622,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14102624,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14102626,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14102628,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,6,6_14102633,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14102635,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14102637,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14102639,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14102641,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,6,6_14102644,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14102646,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14102648,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14102650,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14102652,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14102654,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,6,6_14102657,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14102659,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14102661,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14102663,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14102665,"KOSZAROWA (Szpital)",1,843361,8,2,843361
A,6,6_14102669,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14102671,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14102673,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14102675,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14102677,"KOSZAROWA (Szpital)",1,843361,9,2,843361
A,6,6_14102680,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14102682,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14102684,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14102686,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14102688,"KOSZAROWA (Szpital)",1,843361,10,2,843361
A,6,6_14102697,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14102699,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14102701,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14102703,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14102705,"KOSZAROWA (Szpital)",1,843361,11,2,843361
A,6,6_14102156,"SOŁTYSOWICE",1,843365,23,1,843365
A,6,6_14102586,"Zajezdnia Obornicka",1,843711,2,2,843711
A,6,6_14102614,"Zajezdnia Obornicka",1,843711,4,2,843711
A,6,6_14099752,"Zajezdnia Obornicka",0,843712,8,1,843712
A,6,6_14102574,"Zajezdnia Obornicka",0,843712,1,2,843712
A,6,6_14102599,"Zajezdnia Obornicka",0,843712,3,2,843712
A,6,6_14102642,"Zajezdnia Obornicka",0,843712,6,2,843712
A,6,6_14102655,"Zajezdnia Obornicka",0,843712,7,2,843712
A,6,6_14102666,"Zajezdnia Obornicka",0,843712,8,2,843712
A,6,6_14102678,"Zajezdnia Obornicka",0,843712,9,2,843712
A,6,6_14102689,"Zajezdnia Obornicka",0,843712,10,2,843712
A,6,6_14102706,"Zajezdnia Obornicka",0,843712,11,2,843712
A,6,6_14102154,"KOSZAROWA (Szpital)",1,843713,23,1,843713
A,6,6_14102202,"KOSZAROWA (Szpital)",1,843713,21,1,843713
A,6,6_14102238,"KOSZAROWA (Szpital)",1,843713,22,1,843713
A,6,6_14102600,"KOSZAROWA (Szpital)",1,843713,4,2,843713
A,6,6_14102667,"KOSZAROWA (Szpital)",1,843713,9,2,843713
A,6,6_14102562,"KRZYKI",0,843714,1,2,843714
A,6,6_14102575,"KRZYKI",0,843714,2,2,843714
A,6,6_14102587,"KRZYKI",0,843714,3,2,843714
A,6,6_14102615,"KRZYKI",0,843714,5,2,843714
A,6,6_14102632,"KRZYKI",0,843714,6,2,843714
A,6,6_14102643,"KRZYKI",0,843714,7,2,843714
A,6,6_14102656,"KRZYKI",0,843714,8,2,843714
A,6,6_14102679,"KRZYKI",0,843714,10,2,843714
A,8,8_14108405,"KRZYKI",0,842094,23,1,842094
A,8,8_14108502,"KRZYKI",0,842094,22,1,842094
A,8,8_14108820,"KRZYKI",0,842094,1,2,842094
A,8,8_14108822,"KRZYKI",0,842094,1,2,842094
A,8,8_14108824,"KRZYKI",0,842094,1,2,842094
A,8,8_14108826,"KRZYKI",0,842094,1,2,842094
A,8,8_14108828,"KRZYKI",0,842094,1,2,842094
A,8,8_14108833,"KRZYKI",0,842094,2,2,842094
A,8,8_14108835,"KRZYKI",0,842094,2,2,842094
A,8,8_14108837,"KRZYKI",0,842094,2,2,842094
A,8,8_14108839,"KRZYKI",0,842094,2,2,842094
A,8,8_14108841,"KRZYKI",0,842094,2,2,842094
A,8,8_14108845,"KRZYKI",0,842094,3,2,842094
A,8,8_14108847,"KRZYKI",0,842094,3,2,842094
A,8,8_14108849,"KRZYKI",0,842094,3,2,842094
A,8,8_14108851,"KRZYKI",0,842094,3,2,842094
A,8,8_14108853,"KRZYKI",0,842094,3,2,842094
A,8,8_14108857,"KRZYKI",0,842094,4,2,842094
A,8,8_14108859,"KRZYKI",0,842094,4,2,842094
A,8,8_14108861,"KRZYKI",0,842094,4,2,842094
A,8,8_14108863,"KRZYKI",0,842094,4,2,842094
A,8,8_14108865,"KRZYKI",0,842094,4,2,842094
A,8,8_14108867,"KRZYKI",0,842094,4,2,842094
A,8,8_14108869,"KRZYKI",0,842094,4,2,842094
A,8,8_14108873,"KRZYKI",0,842094,5,2,842094
A,8,8_14108875,"KRZYKI",0,842094,5,2,842094
A,8,8_14108877,"KRZYKI",0,842094,5,2,842094
A,8,8_14108879,"KRZYKI",0,842094,5,2,842094
A,8,8_14108881,"KRZYKI",0,842094,5,2,842094
A,8,8_14108883,"KRZYKI",0,842094,5,2,842094
A,8,8_14108885,"KRZYKI",0,842094,5,2,842094
A,8,8_14108890,"KRZYKI",0,842094,6,2,842094
A,8,8_14108892,"KRZYKI",0,842094,6,2,842094
A,8,8_14108894,"KRZYKI",0,842094,6,2,842094
A,8,8_14108896,"KRZYKI",0,842094,6,2,842094
A,8,8_14108901,"KRZYKI",0,842094,7,2,842094
A,8,8_14108903,"KRZYKI",0,842094,7,2,842094
A,8,8_14108905,"KRZYKI",0,842094,7,2,842094
A,8,8_14108907,"KRZYKI",0,842094,7,2,842094
A,8,8_14108909,"KRZYKI",0,842094,7,2,842094
A,8,8_14108914,"KRZYKI",0,842094,8,2,842094
A,8,8_14108916,"KRZYKI",0,842094,8,2,842094
A,8,8_14108918,"KRZYKI",0,842094,8,2,842094
A,8,8_14108920,"KRZYKI",0,842094,8,2,842094
A,8,8_14108924,"KRZYKI",0,842094,9,2,842094
A,8,8_14108926,"KRZYKI",0,842094,9,2,842094
A,8,8_14108928,"KRZYKI",0,842094,9,2,842094
A,8,8_14108930,"KRZYKI",0,842094,9,2,842094
A,8,8_14108932,"KRZYKI",0,842094,9,2,842094
A,8,8_14108937,"KRZYKI",0,842094,10,2,842094
A,8,8_14108939,"KRZYKI",0,842094,10,2,842094
A,8,8_14108941,"KRZYKI",0,842094,10,2,842094
A,8,8_14108943,"KRZYKI",0,842094,10,2,842094
A,8,8_14108952,"KRZYKI",0,842094,11,2,842094
A,8,8_14108954,"KRZYKI",0,842094,11,2,842094
A,8,8_14108956,"KRZYKI",0,842094,11,2,842094
A,8,8_14108958,"KRZYKI",0,842094,11,2,842094
A,8,8_14108960,"KRZYKI",0,842094,11,2,842094
A,8,8_14108456,"KRZYKI",0,842190,21,1,842190
A,8,8_14106001,"KOSZAROWA (Szpital)",1,843361,8,1,843361
A,8,8_14108503,"KOSZAROWA (Szpital)",1,843361,22,1,843361
A,8,8_14108819,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14108821,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14108823,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14108825,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14108827,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14108829,"KOSZAROWA (Szpital)",1,843361,1,2,843361
A,8,8_14108832,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14108834,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14108836,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14108838,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14108840,"KOSZAROWA (Szpital)",1,843361,2,2,843361
A,8,8_14108844,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14108846,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14108848,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14108850,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14108852,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14108854,"KOSZAROWA (Szpital)",1,843361,3,2,843361
A,8,8_14108858,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14108860,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14108862,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14108864,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14108866,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14108868,"KOSZAROWA (Szpital)",1,843361,4,2,843361
A,8,8_14108872,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14108874,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14108876,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14108878,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14108880,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14108882,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14108884,"KOSZAROWA (Szpital)",1,843361,5,2,843361
A,8,8_14108889,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14108891,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14108893,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14108895,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14108897,"KOSZAROWA (Szpital)",1,843361,6,2,843361
A,8,8_14108900,"KOSZAROWA (Szpital)",1,843361,7,2,843361
A,8,8_14108902,"KOSZAROWA (Szpital)",1,843361,7,2,843361
